Rk,Player,Class,Season,Pos,School,Conf,G,MP,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
125,Jamal Mashburn,JR,2022-23,G,New Mexico,MWC,19,606,31.9,6.6,14.6,5.3,11.3,1.3,3.3,3.8,4.9,0.4,2.9,3.3,1.7,1.0,0.1,1.6,2.2,18.3
126,Malik Miller,SR,2022-23,G,Morgan State,MEAC,18,605,33.6,6.8,13.3,5.8,10.5,1.0,2.8,3.8,5.1,3.2,6.9,10.2,4.1,2.1,0.7,3.4,2.8,18.3
127,Divant'e Moffitt,SR,2022-23,G,Idaho,Big Sky,20,661,33.1,6.3,13.1,5.7,11.0,0.6,2.1,5.1,6.1,0.6,1.8,2.4,5.2,0.8,0.0,2.9,2.2,18.3
128,JD Notae,SR,2021-22,G,Arkansas,SEC,36,1193,33.1,6.5,16.4,4.4,9.4,2.1,6.9,3.3,4.3,0.6,4.0,4.6,3.7,2.3,0.7,2.9,2.6,18.3
129,Ben Sheppard,SR,2022-23,G,Belmont,MVC,20,699,35.0,6.5,14.0,3.8,7.6,2.7,6.4,2.7,4.4,0.8,4.2,4.9,3.5,1.5,0.2,2.6,2.0,18.3
130,Noah Thomasson,SR,2022-23,G,Niagara,MAAC,17,590,34.7,6.9,14.8,5.3,10.6,1.6,4.1,2.9,4.3,0.2,3.5,3.6,3.4,0.6,0.3,2.9,1.9,18.3
131,Jr. Clay,JR,2022-23,G,Tennessee State,OVC,18,597,33.2,6.1,14.2,3.6,7.3,2.5,6.9,3.4,4.3,0.7,3.4,4.1,4.5,1.4,0.3,3.4,2.1,18.2
132,Darius Lee,SR,2021-22,G,Houston Christian,Southland,27,874,32.4,6.7,12.5,6.1,10.4,0.6,2.0,4.2,5.5,2.2,6.1,8.3,3.2,2.4,0.4,2.3,1.9,18.2
133,Jamal Mashburn,SO,2021-22,G,New Mexico,MWC,32,1084,33.9,6.5,15.1,4.9,10.6,1.6,4.6,3.7,4.7,0.3,2.5,2.7,2.1,0.6,0.1,2.1,1.8,18.2
134,Koby McEwen,SR,2021-22,G,Weber State,Big Sky,33,1127,34.2,5.4,12.0,3.4,6.1,2.1,5.8,5.2,6.3,0.7,3.5,4.2,2.2,1.4,0.3,2.3,2.8,18.2
135,Tyree Appleby,SR,2022-23,G,Wake Forest,ACC,19,669,35.2,5.4,11.5,3.3,6.6,2.1,4.9,5.2,6.3,0.4,2.7,3.1,6.1,1.8,0.1,3.2,2.3,18.1
136,Jalen Cook,SO,2022-23,G,Tulane,AAC,13,403,31.0,6.2,14.9,4.4,9.2,1.8,5.8,4.0,4.5,0.4,2.2,2.5,4.5,1.9,0.0,2.2,2.2,18.1
137,Marcus Hammond,SR,2021-22,G,Niagara,MAAC,29,985,34.0,6.0,14.0,3.7,7.6,2.3,6.3,3.7,4.5,0.7,4.0,4.7,2.9,0.8,0.3,2.2,2.0,18.1
138,Terrence Shannon,SR,2022-23,G,Illinois,Big Ten,19,601,31.6,5.5,12.3,3.7,6.8,1.8,5.4,5.2,6.7,1.5,3.9,5.5,3.2,1.4,0.5,2.3,1.7,18.1
139,Jalen Cook,FR,2021-22,G,Tulane,AAC,24,810,33.8,6.0,14.1,3.9,8.5,2.2,5.5,3.7,4.7,0.7,1.8,2.5,3.5,1.6,0.1,2.0,2.3,18.0
140,Ricky Council,JR,2022-23,G,Arkansas,SEC,18,636,35.3,6.2,13.2,5.1,9.3,1.2,3.8,4.4,5.5,1.2,1.9,3.1,2.2,1.6,0.2,2.5,1.9,18.0
141,Jalen Williams,JR,2021-22,G,Santa Clara,WCC,33,1150,34.8,6.6,12.9,5.4,9.7,1.3,3.2,3.5,4.3,0.6,3.8,4.4,4.2,1.2,0.5,2.1,2.6,18.0
142,K.J. Williams,JR,2021-22,F,Murray State,OVC,34,987,29.0,7.2,13.4,6.1,10.1,1.1,3.3,2.5,3.6,2.7,5.7,8.4,0.7,1.4,0.6,1.5,2.1,18.0
143,Sincere Carry,SR,2021-22,G,Kent State,MAC,34,1244,36.6,6.1,14.1,3.8,7.6,2.3,6.5,3.4,4.4,0.7,3.8,4.5,4.8,1.4,0.2,2.7,1.7,17.9
144,Michael Devoe,SR,2021-22,G,Georgia Tech,ACC,31,1069,34.5,6.5,14.0,4.2,7.8,2.3,6.2,2.7,3.7,0.7,4.2,4.9,3.1,1.4,0.4,2.8,2.0,17.9
145,Norchad Omier,FR,2021-22,F,Arkansas State,Sun Belt,29,839,28.9,7.0,11.1,7.0,11.0,0.0,0.1,3.9,5.3,4.0,8.2,12.2,1.2,1.6,1.9,2.7,3.3,17.9
146,K.J. Williams,SR,2022-23,F,Louisiana State,SEC,18,568,31.6,6.9,13.3,5.1,9.1,1.9,4.2,2.1,2.6,2.7,4.6,7.3,0.9,1.4,0.9,1.7,2.4,17.9
147,Keshawn Williams,JR,2022-23,G,Northern Illinois,MAC,15,493,32.9,6.7,14.1,5.1,9.6,1.6,4.5,2.9,3.7,1.1,3.5,4.7,2.4,0.7,0.2,1.9,1.3,17.9
148,Robert Carpenter,JR,2021-22,F,Mississippi Valley State,SWAC,12,391,32.6,6.2,15.9,4.1,9.4,2.1,6.5,3.3,4.1,1.8,3.0,4.8,0.6,0.8,1.1,1.8,2.5,17.8
149,Austin Crowley,JR,2022-23,G,Southern Mississippi,Sun Belt,20,656,32.8,6.7,13.7,4.7,7.6,2.1,6.1,2.3,3.0,0.9,3.2,4.0,2.8,2.3,0.4,2.3,2.3,17.8
150,Hunter Dickinson,JR,2022-23,C,Michigan,Big Ten,18,551,30.6,7.0,12.2,6.4,10.8,0.6,1.3,3.3,4.8,2.5,6.4,8.9,1.1,0.6,1.8,1.9,2.1,17.8
151,El Ellis,SR,2022-23,G,Louisville,ACC,19,680,35.8,5.7,14.5,3.7,8.6,1.9,5.9,4.5,5.7,0.3,2.3,2.6,4.7,1.2,0.1,4.4,1.4,17.8
152,Damaria Franklin,SR,2021-22,G,Illinois-Chicago,Horizon,28,883,31.5,7.0,15.7,5.4,10.0,1.7,5.6,2.1,3.1,1.1,5.8,6.9,2.5,1.3,0.9,2.7,3.1,17.8
153,Ben Krikke,SR,2022-23,F,Valparaiso,MVC,20,695,34.8,7.2,13.5,6.8,11.6,0.4,1.9,3.0,3.8,2.0,3.9,5.8,1.6,0.5,0.6,2.0,2.2,17.8
154,Kameron McGusty,SR,2021-22,G,Miami (FL),ACC,37,1262,34.1,6.4,13.4,4.7,8.7,1.6,4.6,3.4,4.2,0.6,4.3,4.9,2.4,1.8,0.3,1.9,2.1,17.8
155,Isaiah Moore,SR,2022-23,G,South Alabama,Sun Belt,18,603,33.5,7.6,14.3,7.4,13.2,0.1,1.1,2.6,3.8,0.4,2.7,3.1,4.7,1.3,0.2,3.2,1.5,17.8
156,Leon Ayers,SR,2022-23,G,Bowling Green State,MAC,18,553,30.7,6.6,13.9,5.4,10.8,1.1,3.1,3.4,4.2,1.2,3.3,4.5,3.3,1.2,0.3,1.6,1.4,17.7
157,Jalen Cone,JR,2022-23,G,Northern Arizona,Big Sky,18,592,32.9,5.7,13.8,3.0,6.7,2.7,7.1,3.5,4.2,0.7,3.0,3.7,2.8,0.7,0.0,2.8,2.0,17.7
158,Adrian Delph,SR,2021-22,G,Appalachian State,Sun Belt,34,1217,35.8,6.1,14.7,3.0,6.9,3.1,7.8,2.4,3.1,0.6,4.9,5.4,1.8,1.0,0.5,2.0,1.6,17.7
159,Keyonte George,FR,2022-23,G,Baylor,Big 12,18,529,29.4,5.3,13.3,2.6,5.7,2.8,7.7,4.3,5.3,1.4,3.4,4.8,3.4,1.1,0.2,2.9,2.0,17.7
160,Justin Johnson,JR,2021-22,G,Texas-Rio Grande Valley,WAC,31,1079,34.8,6.0,12.0,4.9,8.8,1.1,3.2,4.6,6.8,0.8,5.9,6.7,2.3,0.8,0.4,4.0,2.7,17.7
161,Noah Kirkwood,SR,2021-22,G,Harvard,Ivy,26,853,32.8,6.8,14.2,5.0,9.1,1.8,5.1,2.4,3.0,0.8,4.8,5.7,3.0,1.8,0.5,2.8,2.8,17.7
162,Marko Maletic,SO,2022-23,G,Long Island University,NEC,17,514,30.2,6.4,14.1,3.1,5.8,3.3,8.2,1.7,2.6,0.5,2.5,2.9,1.2,0.5,0.1,1.9,2.0,17.7
163,Bennedict Mathurin,SO,2021-22,G,Arizona,Pac-12,37,1201,32.5,5.9,13.1,3.6,7.0,2.2,6.1,3.7,4.8,1.4,4.2,5.6,2.5,1.0,0.3,1.8,1.8,17.7
164,Tristen Newton,JR,2021-22,G,East Carolina,AAC,30,1044,34.8,5.5,12.6,3.9,7.8,1.6,4.8,5.1,5.8,0.8,4.0,4.8,5.0,1.4,0.3,3.5,2.4,17.7
165,Josh Oduro,JR,2021-22,F,George Mason,A-10,27,852,31.6,6.7,12.7,6.2,11.0,0.5,1.8,3.7,5.3,2.2,5.3,7.5,1.7,1.1,1.7,2.7,3.1,17.7
166,Tylor Perry,SR,2022-23,G,North Texas,CUSA,18,590,32.8,5.1,11.2,1.8,4.0,3.3,7.2,4.3,5.2,0.6,2.7,3.2,2.4,1.3,0.1,1.9,1.7,17.7
167,Jalen Pickett,SR,2022-23,G,Penn State,Big Ten,18,643,35.7,7.1,14.3,5.9,11.1,1.2,3.2,2.3,2.8,1.2,6.5,7.7,7.3,1.1,0.5,1.9,2.0,17.7
168,Charles Pride,JR,2021-22,G,Bryant,NEC,32,1129,35.3,6.4,14.1,4.5,8.5,1.8,5.7,3.1,4.0,3.0,5.6,8.6,2.4,1.6,0.3,1.7,1.8,17.7
169,Marcus Sasser,JR,2021-22,G,Houston,AAC,12,384,32.0,5.8,13.2,2.0,4.6,3.8,8.6,2.4,3.3,0.3,2.6,2.8,2.6,2.2,0.1,2.2,1.4,17.7
170,Taz Sherman,SR,2021-22,G,West Virginia,Big 12,31,1056,34.1,6.1,14.6,4.0,8.7,2.1,6.0,3.5,4.5,0.4,2.6,3.0,2.4,1.3,0.2,2.7,0.8,17.7
171,Armando Bacot,SR,2022-23,F,North Carolina,ACC,18,567,31.5,6.3,10.9,6.3,10.7,0.0,0.2,4.9,7.4,4.4,6.8,11.2,1.7,0.6,1.2,2.3,2.7,17.6
172,Andrew Funk,SR,2021-22,G,Bucknell,Patriot,32,1172,36.6,6.7,15.4,3.9,7.9,2.7,7.5,1.6,2.1,0.0,3.6,3.6,3.0,0.8,0.3,1.8,1.2,17.6
173,Alex Morales,SR,2021-22,G,Wagner,NEC,26,882,33.9,6.5,13.6,5.5,10.8,1.0,2.8,3.7,4.9,2.3,5.7,8.0,3.8,1.8,0.5,2.6,2.2,17.6
174,Ray'Sean Taylor,FR,2021-22,G,Southern Illinois-Edwardsville,OVC,21,670,31.9,6.5,14.8,4.0,8.0,2.4,6.8,2.2,2.9,1.0,4.0,5.0,2.8,1.8,0.1,3.0,2.6,17.6
175,Jamison Battle,JR,2021-22,F,Minnesota,Big Ten,29,1064,36.7,6.4,14.2,3.8,7.2,2.6,7.1,2.1,2.7,0.3,6.0,6.3,1.0,0.4,0.4,1.3,1.9,17.5
176,Khalif Battle,SO,2022-23,G,Temple,AAC,20,655,32.8,5.9,14.7,3.0,6.0,2.9,8.7,3.0,3.5,0.3,3.6,3.9,1.9,1.0,0.1,2.2,2.2,17.5
177,Dae Dae Grant,JR,2021-22,G,Miami (OH),MAC,32,1057,33.0,6.3,14.9,4.1,8.5,2.2,6.4,2.7,3.2,1.0,3.7,4.7,4.1,0.9,0.1,1.9,1.8,17.5
178,Iverson Molinar,JR,2021-22,G,Mississippi State,SEC,34,1158,34.1,6.0,13.3,5.2,10.1,0.8,3.1,4.6,5.4,0.5,2.6,3.1,3.6,1.2,0.4,2.4,1.5,17.5
179,Phillip Russell,SO,2022-23,G,Southeast Missouri State,OVC,19,582,30.6,5.5,13.1,3.0,6.1,2.5,7.1,4.1,4.7,0.4,2.3,2.7,4.5,1.7,0.1,2.8,3.3,17.5
180,Grant Sherfield,SR,2022-23,G,Oklahoma,Big 12,18,608,33.8,5.8,13.1,3.3,7.6,2.4,5.6,3.5,4.1,0.2,2.6,2.8,3.5,0.8,0.0,2.2,1.8,17.5
181,Justin Bean,SR,2021-22,F,Utah State,MWC,34,1202,35.4,6.7,12.5,5.3,9.6,1.4,2.9,2.7,3.4,2.5,7.4,9.9,2.6,1.6,0.5,1.9,2.0,17.4
182,Gerrale Gates,SR,2022-23,F,Holy Cross,Patriot,19,665,35.0,7.2,14.3,7.2,14.1,0.1,0.2,2.9,4.5,2.5,6.8,9.3,2.5,1.6,1.4,2.9,1.7,17.4
183,Sherif Gross-Bullock,SR,2022-23,G,Bryant,AEC,19,572,30.1,5.5,12.0,3.1,6.0,2.4,6.0,4.1,5.5,0.5,4.0,4.5,3.2,0.9,0.2,2.9,2.8,17.4
184,Freddy Hicks,SO,2022-23,F,Tarleton State,WAC,8,239,29.9,4.8,10.9,4.3,8.4,0.5,2.5,7.4,10.6,1.5,4.9,6.4,3.0,1.5,0.3,2.6,2.8,17.4
185,Jaelen House,SR,2022-23,G,New Mexico,MWC,19,577,30.4,5.3,11.4,3.5,7.1,1.8,4.3,5.0,5.9,0.5,3.4,3.9,4.6,2.9,0.8,2.4,2.4,17.4
186,Javante McCoy,SR,2021-22,G,Boston University,Patriot,35,1189,34.0,6.9,14.0,5.1,9.8,1.8,4.2,1.8,2.5,0.5,3.4,3.9,2.9,1.1,0.2,2.3,1.9,17.4
187,Nijel Pack,SO,2021-22,G,Kansas State,Big 12,29,960,33.1,6.0,13.3,2.8,5.8,3.3,7.5,2.1,2.4,0.8,3.0,3.8,2.2,1.3,0.1,1.5,1.7,17.4
188,Eli Scott,SR,2021-22,F,Loyola Marymount,WCC,29,1028,35.4,6.4,12.4,6.2,11.3,0.2,1.1,4.3,5.6,2.2,4.2,6.4,3.0,0.7,0.4,3.7,2.1,17.4
189,KJ Simpson,SO,2022-23,G,Colorado,Pac-12,19,577,30.4,6.2,14.1,4.5,8.9,1.7,5.2,3.4,4.4,0.7,3.5,4.2,3.8,1.3,0.2,2.8,1.6,17.4
190,Oscar Tshiebwe,JR,2021-22,F,Kentucky,SEC,34,1083,31.9,7.0,11.6,7.0,11.6,0.0,0.0,3.4,4.9,5.3,9.9,15.2,1.1,1.8,1.6,1.9,2.6,17.4
191,Jamaree Bouyea,SR,2021-22,G,San Francisco,WCC,34,1230,36.2,6.4,13.7,4.3,7.9,2.1,5.8,2.3,3.0,0.5,4.5,5.0,4.0,1.8,0.9,2.3,1.5,17.3
192,Keion Brooks,SR,2022-23,F,Washington,Pac-12,18,627,34.8,6.0,13.7,5.1,10.0,0.9,3.7,4.4,5.5,1.3,5.8,7.1,1.3,0.7,1.2,3.0,2.2,17.3
193,Ryan Davis,SR,2021-22,F,Vermont,AEC,30,791,26.4,6.6,11.1,5.1,7.7,1.5,3.4,2.7,3.5,1.3,4.3,5.6,1.3,0.2,0.8,1.4,1.9,17.3
194,Marcus Domask,SR,2022-23,F,Southern Illinois,MVC,20,705,35.3,5.9,12.2,4.6,7.8,1.4,4.4,4.1,4.9,0.7,5.5,6.2,3.6,1.2,0.5,3.0,1.4,17.3
195,Camren Hunter,SO,2022-23,G,Central Arkansas,A-Sun,20,679,34.0,6.2,15.1,4.6,9.4,1.7,5.7,3.2,4.2,1.0,4.2,5.2,4.2,1.5,0.7,3.1,1.5,17.3
196,Jaden Ivey,SO,2021-22,G,Purdue,Big Ten,36,1132,31.4,5.6,12.3,3.9,7.3,1.8,5.0,4.3,5.8,0.7,4.2,4.9,3.1,0.9,0.6,2.6,1.8,17.3
197,Mekhi Lairy,SR,2022-23,G,Miami (OH),MAC,18,587,32.6,5.5,12.3,3.6,7.1,1.9,5.2,4.4,4.8,0.7,2.5,3.2,4.2,1.4,0.2,2.7,2.2,17.3
198,Gerald Liddell,SR,2022-23,F,Detroit Mercy,Horizon,10,325,32.5,6.0,13.6,5.5,12.2,0.5,1.4,4.8,6.5,4.1,7.0,11.1,1.5,1.7,1.3,2.5,3.3,17.3
199,Erik Reynolds II,SO,2022-23,G,Saint Joseph's,A-10,18,630,35.0,5.6,13.3,2.8,6.1,2.7,7.2,3.5,4.0,0.6,2.5,3.1,2.9,1.5,0.4,2.3,2.2,17.3
200,Dereon Seabron,SO,2021-22,G,NC State,ACC,32,1146,35.8,6.3,12.7,5.9,11.4,0.3,1.3,4.5,6.3,2.7,5.5,8.2,3.2,1.4,0.1,2.4,1.6,17.3
201,Darrion Trammell,SO,2021-22,G,Seattle,WAC,31,1037,33.5,5.2,13.0,3.4,7.8,1.8,5.2,5.2,6.3,0.5,3.3,3.8,5.0,2.5,0.1,2.9,2.2,17.3
202,Oscar Tshiebwe,SR,2022-23,F,Kentucky,SEC,16,524,32.8,6.6,11.3,6.6,11.3,0.0,0.0,4.1,6.0,5.9,7.9,13.8,1.3,1.7,1.1,1.8,2.8,17.3
203,Paolo Banchero,FR,2021-22,F,Duke,ACC,39,1286,33.0,6.3,13.2,5.2,9.8,1.1,3.3,3.5,4.8,1.7,6.1,7.8,3.2,1.1,0.9,2.4,1.9,17.2
204,Enoch Cheeks,JR,2022-23,G,Robert Morris,Horizon,18,596,33.1,6.4,13.2,4.3,8.5,2.1,4.7,2.3,3.0,0.4,4.3,4.8,3.0,1.7,1.2,2.8,2.5,17.2
205,Dwayne Cohill,SR,2022-23,G,Youngstown State,Horizon,20,637,31.9,6.0,10.7,4.5,7.8,1.5,2.9,3.8,4.4,0.3,2.8,3.1,4.9,1.6,0.3,3.2,1.8,17.2
206,Kobe King,JR,2022-23,G,Valparaiso,MVC,20,689,34.5,6.4,15.1,5.7,12.4,0.7,2.7,3.8,4.7,1.4,2.3,3.7,1.6,0.8,0.2,2.2,1.7,17.2
207,Jordan Minor,SR,2022-23,F,Merrimack,NEC,14,466,33.3,6.1,11.6,6.1,11.2,0.1,0.4,4.9,8.0,2.6,6.4,8.9,2.1,1.2,2.4,3.1,3.2,17.2
208,Zhuric Phelps,SO,2022-23,G,Southern Methodist,AAC,17,528,31.1,6.4,16.1,4.9,11.2,1.5,4.9,2.9,4.3,0.7,2.9,3.6,2.5,2.2,0.4,2.6,2.1,17.2
209,Adama Sanogo,JR,2022-23,F,Connecticut,Big East,20,519,26.0,7.2,12.1,6.6,10.7,0.6,1.5,2.4,3.1,2.1,4.7,6.8,1.2,0.9,0.7,2.0,2.8,17.2
210,Marcus Carr,SR,2022-23,G,Texas,Big 12,18,569,31.6,5.8,12.9,3.2,6.6,2.6,6.4,2.8,3.5,0.1,2.7,2.8,4.3,1.6,0.0,1.6,2.1,17.1
211,Rayshon Harrison,SO,2021-22,G,Presbyterian,Big South,32,1134,35.4,5.7,15.5,4.0,8.7,1.7,6.8,4.1,4.8,0.8,3.1,3.9,3.0,1.1,0.2,2.3,1.7,17.1
212,Eral Penn,SR,2021-22,F,Long Island University,NEC,29,930,32.1,5.7,13.2,4.3,8.5,1.4,4.7,4.4,6.2,2.6,4.8,7.4,1.9,1.3,1.1,1.6,2.8,17.1
213,Jalen Rucker,SO,2021-22,G,Army,Patriot,31,992,32.0,5.9,14.5,3.2,7.2,2.7,7.4,2.7,3.5,0.5,3.3,3.8,3.1,0.9,0.2,2.4,1.4,17.1
214,Trey Townsend,SO,2022-23,F,Oakland,Horizon,20,721,36.1,7.0,13.5,6.2,11.5,0.8,2.0,2.4,3.3,2.4,5.1,7.5,1.6,1.0,1.1,2.0,1.8,17.1
215,Stephen Clark,SR,2022-23,F,The Citadel,Southern,19,637,33.5,6.9,13.4,6.6,12.1,0.3,1.3,2.9,4.3,1.6,4.9,6.6,2.4,0.7,1.9,2.7,2.7,17.0
216,Dayvion McKnight,JR,2022-23,G,Western Kentucky,CUSA,19,629,33.1,6.2,13.5,5.5,11.6,0.7,1.9,4.0,4.9,1.7,3.3,5.1,4.3,1.9,0.1,3.5,2.3,17.0
217,Dwight Murray,SR,2022-23,G,Rider,MAAC,15,531,35.4,6.1,14.7,4.2,9.9,1.9,4.7,3.0,3.9,0.7,4.0,4.7,3.1,1.3,0.0,1.9,1.1,17.0
218,Demetre Roberts,SR,2022-23,G,Fairleigh Dickinson,NEC,20,668,33.4,5.5,13.2,3.6,7.5,1.9,5.8,4.3,5.5,0.5,2.5,3.0,4.1,1.3,0.1,2.4,2.4,17.0
219,Brice Sensabaugh,FR,2022-23,F,Ohio State,Big Ten,18,430,23.9,6.1,12.4,4.0,7.8,2.1,4.6,2.7,3.3,1.1,4.5,5.6,1.1,0.6,0.5,1.7,2.4,17.0
220,Souley Boum,SR,2022-23,G,Xavier,Big East,19,658,34.6,5.1,10.7,3.2,6.3,1.9,4.4,4.9,5.6,0.3,4.1,4.4,4.9,1.4,0.1,1.8,1.8,16.9
221,Matt Bradley,SR,2021-22,G,San Diego State,MWC,32,1009,31.5,5.8,13.3,4.0,8.8,1.8,4.4,3.5,4.5,0.9,4.6,5.4,2.7,1.0,0.2,2.7,2.3,16.9
222,Izaiah Brockington,SR,2021-22,G,Iowa State,Big 12,35,1210,34.6,6.4,14.4,5.5,11.7,1.0,2.7,3.1,3.9,1.7,5.2,6.8,1.6,1.3,0.3,2.0,1.9,16.9
223,Sincere Carry,SR,2022-23,G,Kent State,MAC,18,643,35.7,5.9,14.8,4.2,9.0,1.7,5.8,3.5,4.3,0.3,3.4,3.7,4.8,1.9,0.2,2.8,2.1,16.9
224,Kenny Dye,SR,2022-23,G,Queens (NC),A-Sun,20,675,33.8,5.7,12.4,4.0,7.7,1.7,4.7,3.8,5.8,0.9,3.1,3.9,5.1,1.1,0.0,2.6,2.7,16.9
225,Tari Eason,SO,2021-22,F,Louisiana State,SEC,33,806,24.4,5.8,11.1,4.9,8.7,0.8,2.4,4.6,5.7,2.3,4.3,6.6,1.0,1.9,1.1,2.2,2.8,16.9
226,Joseph Girard,SR,2022-23,G,Syracuse,ACC,19,643,33.8,5.8,14.5,2.9,6.7,2.8,7.7,2.5,2.9,0.2,2.5,2.7,3.1,0.9,0.0,2.2,1.3,16.9
227,Jaelen House,JR,2021-22,G,New Mexico,MWC,31,998,32.2,5.4,13.0,3.9,8.2,1.5,4.8,4.6,5.2,0.5,3.1,3.6,4.5,2.2,0.3,3.4,2.7,16.9
228,Marcus Sasser,SR,2022-23,G,Houston,AAC,19,576,30.3,5.6,13.2,2.8,5.7,2.7,7.5,3.1,3.7,0.4,2.4,2.8,3.1,1.8,0.2,1.4,1.4,16.9
229,KJ Simon,JR,2021-22,G,Tennessee-Martin,OVC,30,930,31.0,6.6,15.4,5.2,10.6,1.4,4.8,2.3,3.3,1.4,3.5,4.9,1.8,1.6,1.4,2.0,2.6,16.9
230,Jabari Smith,FR,2021-22,F,Auburn,SEC,34,978,28.8,5.4,12.6,3.1,7.0,2.3,5.5,3.9,4.8,0.9,6.5,7.4,2.0,1.1,1.0,1.9,2.1,16.9
231,Alex Barcello,SR,2021-22,G,Brigham Young,WCC,35,1125,32.1,5.5,12.2,3.0,6.2,2.5,6.0,3.3,3.8,0.3,3.5,3.8,3.3,0.9,0.0,1.8,1.7,16.8
232,Johni Broome,FR,2021-22,F,Morehead State,OVC,34,962,28.3,7.2,12.9,7.2,12.8,0.0,0.1,2.5,3.9,3.3,7.2,10.5,1.2,0.7,3.9,2.4,2.5,16.8
233,Tevin Brown,JR,2021-22,G,Murray State,OVC,34,1197,35.2,5.5,12.9,2.4,4.8,3.1,8.1,2.7,3.6,0.6,5.0,5.6,3.1,1.4,0.6,1.8,1.5,16.8
234,Joe Bryant,SR,2022-23,G,Norfolk State,MEAC,18,596,33.1,5.4,13.3,3.3,7.2,2.2,6.1,3.8,4.5,0.4,3.6,4.1,3.8,1.6,0.2,2.1,2.5,16.8
235,Myles Carter,SR,2021-22,G,Delaware State,MEAC,28,961,34.3,6.5,14.7,5.4,11.4,1.1,3.3,2.7,3.6,1.7,4.2,5.9,1.9,1.5,0.5,2.3,2.3,16.8
236,Antonio Daye,JR,2021-22,G,Fordham,A-10,14,486,34.7,5.5,12.1,4.6,8.4,0.9,3.6,4.9,6.4,0.4,3.1,3.6,3.3,1.4,0.1,3.3,2.6,16.8
237,Justin Lewis,FR,2021-22,F,Marquette,Big East,32,1030,32.2,6.1,13.8,4.3,8.7,1.8,5.2,2.8,3.7,1.2,6.8,7.9,1.7,1.1,0.6,1.9,2.2,16.8
238,Jarod Lucas,SR,2022-23,G,Nevada,MWC,20,692,34.6,4.9,12.2,2.2,5.2,2.7,7.1,4.4,5.2,0.3,2.1,2.3,1.4,0.3,0.0,1.0,1.2,16.8
239,Bryce McGowens,FR,2021-22,G,Nebraska,Big Ten,31,1032,33.3,5.2,12.8,3.9,8.1,1.3,4.7,5.2,6.3,0.7,4.5,5.2,1.4,0.7,0.3,2.1,2.0,16.8
240,Marques Warrick,SO,2021-22,G,Northern Kentucky,Horizon,32,1003,31.3,5.8,14.1,3.4,7.4,2.4,6.7,2.8,3.4,0.8,2.1,2.9,2.3,1.2,0.1,1.9,1.0,16.8
241,Brendan Adams,SR,2022-23,G,George Washington,A-10,18,659,36.6,5.8,12.1,3.7,6.0,2.2,6.1,2.8,3.3,0.9,3.6,4.5,2.7,0.7,0.4,2.3,1.8,16.7
242,James Bishop,JR,2021-22,G,George Washington,A-10,30,1026,34.2,5.7,14.8,3.7,8.5,2.0,6.3,3.3,4.0,0.4,1.8,2.2,1.9,0.9,0.2,2.0,1.8,16.7
243,Joe Bryant,SR,2021-22,G,Norfolk State,MEAC,31,1008,32.5,5.4,12.4,3.5,7.1,1.8,5.3,4.2,4.6,0.7,4.4,5.1,3.2,1.4,0.3,3.0,2.4,16.7
244,Nate Calmese,FR,2022-23,G,Lamar,Southland,19,604,31.8,6.2,13.8,4.3,8.4,1.9,5.4,2.5,3.3,0.7,1.9,2.7,2.3,1.3,0.1,2.1,1.2,16.7
245,Evan Gilyard,SR,2021-22,G,Kansas City,Summit,31,931,30.0,5.5,12.5,3.2,6.9,2.3,5.5,3.4,4.2,0.4,1.2,1.5,3.3,1.1,0.1,2.2,2.0,16.7
246,Chris Ledlum,JR,2021-22,F,Harvard,Ivy,13,385,29.6,6.2,14.4,4.8,10.2,1.3,4.2,3.1,4.5,2.9,6.4,9.3,1.2,1.7,0.5,2.5,2.8,16.7
247,Joel Murray,JR,2021-22,G,Long Beach State,Big West,33,1059,32.1,5.8,13.0,5.1,10.9,0.8,2.1,4.2,4.9,0.5,2.5,3.0,2.8,1.5,0.1,2.5,1.7,16.7
248,Parker Stewart,SR,2022-23,G,Tennessee-Martin,OVC,20,605,30.3,5.5,12.9,2.6,5.1,2.9,7.8,2.9,3.8,1.0,3.7,4.7,2.2,1.5,0.2,2.1,2.3,16.7
249,Steele Venters,FR,2021-22,G,Eastern Washington,Big Sky,33,1113,33.7,5.6,12.3,3.0,6.3,2.6,6.0,2.8,3.4,0.8,3.1,3.9,2.2,0.9,0.7,1.8,2.6,16.7
250,Isaiah Wong,JR,2022-23,G,Miami (FL),ACC,18,607,33.7,5.4,11.8,3.8,7.1,1.6,4.7,4.3,5.2,0.9,3.6,4.5,3.8,1.6,0.6,1.9,1.9,16.7
251,Caleb Daniels,SR,2022-23,G,Villanova,Big East,19,659,34.7,5.4,12.9,3.0,5.8,2.4,7.1,3.4,4.0,0.6,4.1,4.7,3.3,1.1,0.2,1.8,3.1,16.6
252,Mikey Dixon,SR,2021-22,G,Idaho,Big Sky,31,911,29.4,5.0,11.7,3.5,7.8,1.5,3.9,5.1,5.8,0.6,2.6,3.2,1.9,0.5,0.0,2.1,1.5,16.6
253,Noah Farrakhan,FR,2021-22,G,Eastern Michigan,MAC,26,817,31.4,6.1,14.3,4.5,10.4,1.6,4.0,2.8,3.7,0.7,3.1,3.8,2.3,1.2,0.2,3.0,2.2,16.6
