Stars,Position,Name,Class,Ht,Wt,Previous School,New School,Season,School,Conf,G,MP,PER,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,PProd,ORtg,DRtg,OWS,DWS,WS,OBPM,DBPM,BPM,MPG,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
3.0,PG,Ethan Anderson,RS SO,6-1,210,USC,Wyoming,2021-22,Southern California,Pac-12,34,716,9.4,0.44,0.444,2.4,9.3,6.0,18.2,1.5,1.3,15.7,14.4,172,97.6,101.6,0.4,1.0,1.4,-1.1,2.2,1.1,21.1,1.9,4.7,1.4,3.2,0.5,1.6,0.2,0.6,0.4,1.9,2.3,2.2,0.5,0.3,0.9,1.4,4.4
2.0,PG,Justin Anderson,JR,6-3,170,Bloomsburg,NJIT,2022-23,NJIT,AEC,26,294,4.8,0.419,0.413,3.1,8.6,5.8,3.3,0.8,1.9,14.4,18.9,70,80.3,112.4,-0.3,0.1,-0.1,-5.8,-2.9,-8.7,11.3,1.0,3.1,0.6,1.5,0.5,1.6,0.3,0.8,0.3,0.8,1.2,0.2,0.2,0.2,0.6,1.0,2.9
2.0,SG,Quincy Anderson,RS JR,6-4,205,Minnesota State,Murray State,2022-23,Murray State,MVC,32,595,15.9,0.5720000000000001,0.53,3.0,15.8,9.5,7.4,1.8,0.6,11.0,19.4,203,113.2,107.6,1.1,0.5,1.7,0.9,-1.0,0.0,18.6,2.3,5.2,1.3,2.7,1.0,2.5,1.5,2.0,0.5,2.5,3.0,0.7,0.6,0.1,0.8,1.3,7.0
2.0,C,Eduardo Andre,RS FR,-11,236,Nebraska,Fresno State,2022-23,Fresno State,MWC,29,612,23.7,0.618,0.5820000000000001,10.4,25.4,17.8,8.9,2.9,8.9,19.4,22.0,234,110.0,94.2,1.2,1.3,2.5,0.4,4.1,4.5,21.1,3.3,5.7,3.3,5.6,0.0,0.1,1.7,2.2,1.8,4.1,5.9,0.8,1.0,1.5,1.6,2.8,8.3
2.0,C,Eduardo Andre,RS FR,-11,236,Nebraska,Fresno State,2021-22,Nebraska,Big Ten,30,345,12.7,0.5670000000000001,0.5710000000000001,8.3,22.4,15.5,4.9,2.7,5.0,28.5,17.0,99,91.6,100.8,0.0,0.5,0.5,-3.5,2.1,-1.4,11.5,1.2,2.1,1.2,2.1,0.0,0.0,0.7,1.4,0.8,2.4,3.2,0.3,0.6,0.5,1.1,2.1,3.1
4.0,C,Frank Anselem,RS FR,-10,215,Syracuse,Georgia,2022-23,Georgia,SEC,31,453,11.4,0.523,0.478,9.8,15.3,12.6,3.6,1.4,4.9,21.1,12.2,100,101.6,104.2,0.3,0.6,0.8,-2.9,1.8,-1.1,14.6,1.0,2.2,1.0,2.2,0.0,0.0,0.8,1.3,1.3,2.0,3.3,0.3,0.4,0.7,0.7,1.9,2.9
4.0,C,Frank Anselem,RS FR,-10,215,Syracuse,Georgia,2021-22,Syracuse,ACC,32,453,14.1,0.627,0.625,12.9,16.9,14.9,4.7,1.0,4.7,20.2,9.4,107,127.1,108.6,0.9,0.3,1.2,-0.3,1.2,0.9,14.2,0.9,1.5,0.9,1.5,0.0,0.0,0.8,1.3,1.6,2.2,3.8,0.4,0.3,0.5,0.5,2.0,2.6
2.0,PF,Emmanuel Ansong,SR,6-4,195,Green Bay,Vanderbilt,2021-22,Green Bay,Horizon,28,820,16.9,0.544,0.535,7.9,14.3,10.9,5.4,1.8,2.4,14.2,21.8,286,103.0,107.4,1.1,0.7,1.7,-0.6,-1.8,-2.4,29.3,4.5,8.8,4.1,7.2,0.4,1.6,1.6,2.8,1.9,3.1,5.0,0.6,0.9,0.6,1.7,1.8,11.0
5.0,SG,Bryan Antoine,RS SO,6-5,180,Villanova,Radford,2022-23,Radford,Big South,31,874,20.6,0.621,0.5870000000000001,1.0,12.1,6.5,9.6,3.7,1.4,9.2,19.1,310,125.2,98.3,2.5,1.6,4.1,3.4,2.8,6.2,28.2,4.0,8.4,2.2,4.1,1.8,4.3,1.6,1.8,0.2,2.7,2.9,1.4,1.7,0.3,0.9,1.7,11.4
2.0,PG,Tyree Appleby,RSSR,6-1,165,Florida,Wake Forest,2022-23,Wake Forest,ACC,33,1210,21.8,0.58,0.515,1.4,9.4,5.5,34.6,2.7,0.2,17.4,27.5,679,114.8,106.4,3.8,1.2,5.1,5.0,1.0,6.0,36.7,5.6,13.2,3.3,6.7,2.3,6.5,5.2,6.4,0.4,3.0,3.5,6.4,1.8,0.1,3.4,2.2,18.8
2.0,PG,Tyree Appleby,RSSR,6-1,165,Florida,Wake Forest,2021-22,Florida,SEC,34,931,15.7,0.555,0.48200000000000004,0.2,9.1,4.5,27.1,2.7,0.5,20.6,23.2,381,105.8,102.7,1.7,1.2,2.8,2.3,0.9,3.1,27.4,2.9,8.1,1.0,2.5,1.9,5.6,3.1,3.7,0.1,2.1,2.1,3.7,1.2,0.1,2.6,1.9,10.9
3.0,SF,Alden Applewhite,RS FR,6-7,205,Mississippi State,Portland,2022-23,Portland,WCC,32,559,15.7,0.5760000000000001,0.51,2.6,16.4,9.7,13.1,2.2,0.6,17.0,23.4,237,107.3,109.1,1.0,0.4,1.4,0.1,0.4,0.5,17.5,2.2,4.8,1.6,2.9,0.6,1.9,2.8,4.0,0.4,2.5,2.9,1.2,0.7,0.1,1.4,2.1,7.7
2.0,SG,Caleb Asberry,RS JR,6-3,165,Texas State,Oklahoma State,2022-23,Oklahoma State,Big 12,34,940,13.7,0.575,0.515,2.0,12.9,7.5,12.3,1.9,0.7,16.8,18.6,311,110.3,99.0,1.5,1.6,3.1,2.3,3.7,6.0,27.6,2.8,7.1,1.0,2.0,1.8,5.1,2.4,2.9,0.5,3.2,3.7,1.7,0.9,0.2,1.7,2.2,9.7
2.0,SG,Caleb Asberry,RS JR,6-3,165,Texas State,Oklahoma State,2021-22,Texas State,Sun Belt,29,843,20.4,0.5870000000000001,0.542,2.8,16.1,9.6,14.6,2.4,2.1,15.1,24.9,368,113.4,95.6,2.3,1.6,3.9,3.9,0.3,4.2,29.1,4.3,10.0,2.1,4.3,2.2,5.7,2.8,3.4,0.7,3.8,4.5,2.1,1.1,0.5,2.1,2.4,13.6
2.0,PG,Austin Ash,RSSR,6-3,180,Iowa,The Citadel,2022-23,The Citadel,Southern,30,1107,15.8,0.586,0.5539999999999999,1.1,13.2,7.3,9.8,1.6,0.3,11.8,21.0,408,109.7,111.2,1.9,0.6,2.6,1.8,-2.3,-0.5,36.9,4.9,12.0,1.5,3.4,3.4,8.6,1.9,2.1,0.3,4.3,4.6,1.7,1.0,0.1,1.7,1.8,15.2
5.0,PG,Devin Askew,RS FR,6-3,198,Texas,California,2021-22,Texas,Big 12,34,505,7.8,0.47700000000000004,0.462,0.7,7.1,3.9,16.0,3.2,0.7,25.6,10.7,85,92.0,96.2,0.1,0.9,1.0,-1.8,4.5,2.8,14.9,0.8,1.9,0.5,1.2,0.2,0.7,0.4,0.6,0.1,0.9,0.9,1.3,0.8,0.1,0.8,1.1,2.1
2.0,SG,Hegel Augustin,RSSR,6-3,205,Central Connecticut State,Prairie View A&M,2022-23,Prairie View,SWAC,30,617,16.8,0.46,0.425,10.7,19.3,14.7,10.3,2.5,2.9,13.2,27.3,271,97.1,95.5,0.5,1.3,1.7,-0.7,0.2,-0.5,20.6,3.0,8.2,2.0,4.9,1.0,3.3,2.1,3.6,2.0,3.2,5.1,0.9,0.9,0.5,1.5,2.0,9.1
2.0,SF,Ileri Ayo-Faleye,RS FR,6-8,210,Rhode Island,Vermont,2022-23,Vermont,AEC,29,357,12.2,0.544,0.5,6.1,14.6,10.3,3.0,2.6,5.2,19.3,16.2,92,98.9,98.4,0.2,0.6,0.8,-3.9,1.4,-2.6,12.3,1.1,2.3,0.9,1.6,0.2,0.7,0.8,1.1,0.6,1.4,2.0,0.2,0.5,0.6,0.7,1.6,3.1
2.0,SG,Chandler Baker,RS FR,6-5,185,Belmont Abbey,Colgate,2022-23,Colgate,Patriot,35,430,12.6,0.544,0.529,1.2,9.9,5.7,3.9,1.2,0.5,9.9,22.3,145,101.2,107.0,0.4,0.4,0.8,-0.5,-3.0,-3.5,12.3,1.9,4.5,0.9,2.2,0.9,2.2,0.4,0.5,0.1,1.0,1.1,0.3,0.3,0.1,0.5,0.5,5.1
2.0,SF,Jaxson Baker,RS JR,6-8,200,Central Arkansas,New Hampshire,2022-23,New Hampshire,AEC,30,468,17.0,0.524,0.506,3.6,9.5,6.4,12.9,2.1,3.6,6.7,20.2,163,111.5,101.9,0.9,0.7,1.5,1.5,1.0,2.4,15.6,2.0,5.3,0.6,1.5,1.4,3.9,0.4,0.5,0.5,1.3,1.8,0.9,0.5,0.5,0.4,1.1,5.8
2.0,SF,Jaxson Baker,RS JR,6-8,200,Central Arkansas,New Hampshire,2021-22,Central Arkansas,A-Sun,31,560,8.1,0.41600000000000004,0.392,2.5,9.6,6.0,12.7,1.7,2.0,11.2,16.2,147,92.2,113.4,0.1,0.1,0.2,-2.7,-2.1,-4.8,18.1,1.5,5.1,0.5,1.4,1.0,3.7,0.5,0.6,0.4,1.5,2.0,1.4,0.5,0.4,0.7,1.7,4.5
4.5,SF,Joey Baker,SR,6-7,205,Duke,Michigan,2022-23,Michigan,Big Ten,34,558,12.6,0.5429999999999999,0.525,1.1,13.8,7.7,5.1,1.3,1.4,8.2,18.4,170,108.2,103.3,0.8,0.7,1.5,1.3,2.0,3.2,16.4,1.9,4.8,0.6,1.6,1.3,3.2,0.7,1.0,0.1,2.1,2.2,0.4,0.4,0.2,0.5,1.7,5.7
4.5,SF,Joey Baker,SR,6-7,205,Duke,Michigan,2021-22,Duke,ACC,34,406,13.6,0.585,0.5589999999999999,2.7,7.9,5.5,5.6,1.9,0.2,12.1,18.6,133,113.5,104.5,0.8,0.4,1.2,0.8,0.8,1.6,11.9,1.5,3.5,0.6,1.3,0.9,2.2,0.6,0.8,0.3,0.9,1.2,0.4,0.4,0.0,0.5,1.2,4.5
2.0,PG,Josh Baker,RS SO,6-4,175,UNLV,GCU,2022-23,Grand Canyon,WAC,31,654,10.7,0.514,0.491,1.1,11.2,6.5,19.5,1.8,1.3,21.5,17.7,195,99.6,101.9,0.5,0.9,1.4,-1.7,0.4,-1.3,21.1,2.0,5.1,0.9,2.1,1.1,3.1,0.8,1.1,0.2,2.2,2.4,2.3,0.6,0.3,1.5,1.8,5.8
2.0,PG,Josh Baker,RS SO,6-4,175,UNLV,GCU,2021-22,Nevada-Las Vegas,MWC,25,416,10.4,0.541,0.45299999999999996,2.2,5.7,3.9,15.0,1.1,0.6,14.3,13.1,105,113.3,105.3,0.6,0.4,1.0,-0.6,0.6,0.1,16.6,1.1,3.0,0.5,0.9,0.6,2.1,1.2,1.2,0.3,0.8,1.2,1.4,0.3,0.1,0.6,1.0,3.9
2.0,SF,Chad Baker-Mazara,SO,6-7,190,San Diego State,Northwest Florida State College,2021-22,San Diego State,MWC,31,396,21.5,0.5489999999999999,0.49,2.8,15.9,9.5,10.8,3.2,4.3,11.3,27.4,176,108.8,85.6,0.9,1.1,2.0,3.4,5.0,8.4,12.8,2.1,5.1,1.4,3.3,0.7,1.8,1.4,1.6,0.3,1.7,2.0,0.6,0.7,0.5,0.7,1.5,6.4
2.0,SG,Junior Ballard,SR,6-3,185,Fresno State,Weber State,2022-23,Weber State,Big Sky,33,699,10.2,0.541,0.489,0.4,7.9,4.2,9.0,1.9,0.7,15.5,20.0,214,99.2,104.2,0.5,0.9,1.4,-3.4,0.1,-3.3,21.2,2.2,5.5,1.0,2.2,1.1,3.3,1.6,1.9,0.1,1.3,1.4,0.9,0.7,0.1,1.2,2.5,7.0
2.0,PF,Tariq Balogun,RS SO,-10,240,Eastern Kentucky,Binghamton,2022-23,Binghamton,AEC,24,346,18.9,0.624,0.58,4.9,17.4,11.3,4.8,0.9,4.1,17.5,23.3,144,111.9,104.9,0.8,0.4,1.2,-2.5,-0.5,-3.1,14.4,2.1,3.7,2.1,3.6,0.0,0.0,2.4,3.5,0.6,2.2,2.8,0.3,0.2,0.5,1.1,2.0,6.6
2.0,C,Aziz Bandaogo,RS FR,7-0,215,Akron,Utah Valley,2022-23,Utah Valley,WAC,37,1088,24.0,0.622,0.609,11.1,24.7,18.6,7.6,1.0,9.1,14.7,18.0,421,120.3,88.0,2.7,3.0,5.7,3.0,3.5,6.4,29.4,4.4,7.3,4.2,6.9,0.1,0.4,2.6,4.2,2.8,7.6,10.4,1.2,0.5,2.9,1.6,2.2,11.5
2.0,C,Aziz Bandaogo,RS FR,7-0,215,Akron,Utah Valley,2021-22,Akron,MAC,33,402,16.1,0.493,0.488,9.0,23.3,16.4,5.4,1.1,11.3,18.7,18.0,113,96.6,91.0,0.2,1.0,1.2,-2.8,2.8,0.0,12.2,1.2,2.4,1.2,2.4,0.0,0.0,0.9,1.8,0.9,2.4,3.3,0.3,0.2,1.2,0.8,1.4,3.2
2.0,SG,Emmanuel Bandoumel,SR,6-4,180,SMU,Nebraska,2021-22,Southern Methodist,AAC,33,1017,12.1,0.505,0.47200000000000003,3.0,9.9,6.7,11.1,1.1,0.9,10.8,19.4,334,104.3,101.7,1.3,1.4,2.7,1.1,0.5,1.7,30.8,3.5,9.6,1.3,3.5,2.1,6.0,1.5,1.9,0.8,3.1,3.8,1.8,0.6,0.3,1.3,1.7,10.6
2.0,SG,Marcus Banks,RS FR,6-4,180,Western Carolina,Odessa College,2021-22,Western Carolina,Southern,31,721,10.7,0.467,0.447,3.6,12.8,8.0,5.0,1.8,0.7,7.2,19.0,217,100.3,112.2,0.6,0.2,0.9,-2.1,-1.7,-3.8,23.3,2.6,7.8,0.8,1.8,1.8,6.0,0.7,0.9,0.8,2.6,3.5,0.6,0.7,0.1,0.6,2.1,7.7
3.0,PF,Michael Barber,RS JR,6-8,212,Alabama State,Mississippi Valley State,2022-23,Mississippi Valley State,SWAC,30,440,13.1,0.488,0.45399999999999996,7.7,17.6,12.5,11.3,2.3,4.1,19.8,21.8,146,90.9,106.9,0.0,0.4,0.4,-3.8,-1.3,-5.1,14.7,1.9,4.3,1.7,3.7,0.2,0.7,0.9,1.4,1.0,2.1,3.1,0.7,0.6,0.5,1.2,1.8,4.9
3.0,PF,Michael Barber,RS JR,6-8,212,Alabama State,Mississippi Valley State,2021-22,Alabama State,SWAC,24,274,12.9,0.522,0.405,10.0,16.2,13.1,5.3,2.9,3.5,22.7,12.6,66,102.4,102.5,0.2,0.3,0.6,-3.0,-0.6,-3.6,11.4,0.6,1.5,0.6,1.4,0.0,0.1,1.1,1.5,1.0,1.6,2.6,0.3,0.6,0.4,0.7,1.2,2.4
3.0,SG,Israel Barnes,RS JR,6-4,185,Newman,Southeast Missouri State,2022-23,Southeast Missouri State,OVC,28,787,12.3,0.495,0.49200000000000005,4.6,8.1,6.3,9.2,1.4,1.1,7.8,18.8,266,104.1,106.7,0.9,0.8,1.6,-1.0,-1.8,-2.8,28.1,4.0,9.4,2.9,5.3,1.1,4.0,0.8,1.6,1.1,2.0,3.1,1.3,0.8,0.3,0.9,2.0,10.0
2.0,PG,Keeshawn Barthelemy,RS SO,6-2,175,Colorado,Oregon,2021-22,Colorado,Pac-12,33,853,16.8,0.542,0.493,1.7,8.7,5.3,19.5,1.4,0.6,11.6,22.8,350,111.7,102.8,1.9,1.1,3.0,2.8,1.1,3.9,25.8,3.7,8.9,2.4,5.1,1.3,3.8,2.3,2.8,0.4,2.0,2.4,2.4,0.6,0.2,1.3,1.1,11.1
2.0,PF,Grant Basile,RS JR,6-9,235,Wright State,Virginia Tech,2022-23,Virginia Tech,ACC,34,955,25.3,0.616,0.601,5.8,16.8,11.4,13.2,0.9,4.3,11.2,28.4,493,117.2,104.9,3.1,1.1,4.3,6.6,1.0,7.5,28.1,6.3,12.0,4.3,7.1,1.9,5.0,1.9,2.7,1.3,4.0,5.4,1.7,0.4,1.1,1.7,2.4,16.4
2.0,PF,Grant Basile,RS JR,6-9,235,Wright State,Virginia Tech,2021-22,Wright State,Horizon,36,1173,25.1,0.5770000000000001,0.537,9.3,21.1,15.3,12.9,1.7,5.2,15.7,28.9,634,110.8,99.6,3.3,1.8,5.1,2.8,-0.1,2.7,32.6,6.9,13.8,5.8,9.9,1.1,3.8,3.6,4.6,2.6,5.9,8.5,2.0,0.9,1.6,3.0,2.8,18.4
2.0,PF,Lathaniel Bastian,RS JR,6-8,220,Angelo State,Cal State Fullerton,2022-23,Cal State Fullerton,Big West,33,316,11.3,0.49700000000000005,0.511,13.4,19.0,16.2,4.4,2.9,3.1,25.7,15.2,81,94.4,92.3,0.1,0.7,0.8,-4.8,2.5,-2.3,9.6,0.7,1.4,0.7,1.4,0.0,0.0,0.6,1.4,1.1,1.5,2.6,0.2,0.5,0.2,0.7,1.9,2.0
5.0,SF,Emoni Bates,RS FR,6-9,190,Memphis,Eastern Michigan,2022-23,Eastern Michigan,MAC,30,1014,18.6,0.528,0.484,2.3,18.1,10.0,9.2,1.2,1.8,12.2,31.1,527,102.2,115.1,1.6,0.2,1.8,2.4,-3.1,-0.7,33.8,6.4,15.9,3.9,8.2,2.5,7.7,3.8,4.9,0.7,5.1,5.8,1.4,0.7,0.5,2.5,2.3,19.2
3.0,C,Manny Bates,RS JR,-11,240,NC State,Butler,2022-23,Butler,Big East,26,726,22.5,0.627,0.619,5.8,18.0,12.0,11.7,1.2,6.9,12.7,20.5,279,116.4,100.1,1.7,1.2,2.9,2.4,3.6,6.1,27.9,5.0,8.1,5.0,8.0,0.0,0.0,1.6,2.4,1.3,4.2,5.5,1.4,0.6,1.9,1.3,2.2,11.6
4.0,PF,Riley Battin,SR,6-9,240,Utah,California Baptist,2022-23,California Baptist,WAC,33,842,16.3,0.518,0.493,9.2,15.9,12.5,11.8,1.1,0.9,11.9,21.2,313,108.8,100.4,1.5,1.3,2.8,0.9,-0.1,0.8,25.5,3.5,8.1,2.6,4.9,0.9,3.2,1.5,2.2,2.1,3.5,5.6,1.4,0.5,0.2,1.2,1.9,9.5
4.0,PF,Riley Battin,SR,6-9,240,Utah,California Baptist,2021-22,Utah,Pac-12,31,529,10.9,0.455,0.415,7.6,12.4,10.0,14.0,1.5,0.6,15.3,17.1,153,99.1,107.1,0.4,0.4,0.8,0.0,0.4,0.4,17.1,1.5,4.4,0.9,2.2,0.6,2.2,0.7,0.9,1.2,1.9,3.1,1.2,0.4,0.1,0.9,1.5,4.4
2.0,SF,Noah Baumann,RSSR,6-6,210,Georgia,GCU,2022-23,Grand Canyon,WAC,36,773,15.4,0.622,0.588,3.0,14.6,9.2,6.0,0.9,0.8,9.9,16.3,243,125.9,102.7,1.9,1.1,3.0,3.4,0.3,3.7,21.5,2.3,5.4,0.6,1.4,1.7,4.0,1.3,1.5,0.5,2.9,3.4,0.7,0.3,0.2,0.7,1.5,7.6
2.0,SF,Noah Baumann,RSSR,6-6,210,Georgia,GCU,2021-22,Georgia,SEC,31,682,14.6,0.61,0.583,1.1,17.1,9.3,8.9,0.7,1.0,9.7,17.0,213,116.8,115.0,1.4,0.1,1.4,3.9,-1.3,2.6,22.0,2.5,6.0,0.6,1.3,1.9,4.7,1.1,1.3,0.2,3.3,3.5,0.9,0.3,0.2,0.7,1.2,8.1
3.0,PG,Darius Beane,RS JR,6-3,175,Cal State Northridge,Lindenwood,2021-22,Cal State Northridge,Big West,25,524,8.8,0.442,0.395,3.8,11.9,7.6,8.2,2.1,0.9,17.2,17.7,128,86.3,109.7,-0.2,0.3,0.1,-3.8,-2.1,-6.0,21.0,2.0,5.2,1.8,4.6,0.2,0.6,1.0,1.3,0.7,2.0,2.7,0.8,0.7,0.2,1.2,1.5,5.1
3.0,PG,Tyler Beard,RS FR,6-2,180,Georgetown,Pacific,2022-23,Pacific,WCC,32,710,16.8,0.575,0.537,1.8,12.2,7.0,23.3,1.7,0.3,17.4,21.8,301,109.5,111.7,1.4,0.4,1.7,1.6,-0.5,1.1,22.2,3.2,6.7,2.5,4.9,0.8,1.8,1.9,2.5,0.3,2.3,2.6,2.6,0.7,0.1,1.7,1.2,9.1
3.0,PG,Tyler Beard,RS FR,6-2,180,Georgetown,Pacific,2021-22,Georgetown,Big East,30,370,6.6,0.456,0.389,1.4,11.7,6.2,18.7,1.4,0.6,26.9,17.2,98,84.3,113.3,-0.2,0.1,-0.1,-3.6,-0.9,-4.5,12.3,0.9,2.7,0.6,1.6,0.3,1.1,0.9,1.2,0.2,1.3,1.4,1.3,0.3,0.1,1.2,0.9,3.0
2.0,PG,Mike Bekelja,RS FR,6-1,180,Duquesne,Kent State,2021-22,Duquesne,A-10,23,210,2.8,0.42,0.35,2.0,9.4,5.4,7.3,1.1,0.0,29.6,8.3,24,78.1,113.9,-0.1,0.0,-0.1,-6.2,-1.3,-7.4,9.1,0.2,0.9,0.0,0.3,0.2,0.6,0.3,0.3,0.2,0.7,0.9,0.4,0.2,0.0,0.4,0.7,0.9
2.0,PF,Braden Bell,SR,6-7,190,Marist,Prairie View A&M,2022-23,Prairie View,SWAC,30,360,18.5,0.56,0.561,6.8,13.6,10.0,6.2,2.2,1.3,10.2,22.7,145,111.3,99.0,0.7,0.6,1.3,1.9,0.0,1.9,12.0,2.2,4.6,1.4,2.5,0.8,2.2,0.4,0.7,0.7,1.3,2.0,0.3,0.5,0.1,0.6,1.1,5.6
2.0,PF,Braden Bell,SR,6-7,190,Marist,Prairie View A&M,2021-22,Marist,MAAC,29,452,11.9,0.46,0.43799999999999994,4.2,18.8,11.6,10.4,1.7,2.6,14.7,17.4,125,95.4,100.0,0.2,0.7,0.9,-1.8,-0.1,-1.9,15.6,1.5,4.2,0.9,1.9,0.6,2.3,0.4,0.5,0.6,2.6,3.1,0.9,0.4,0.3,0.8,1.2,4.1
2.0,SG,Xavier Bell,RS FR,6-3,193,Drexel,Wichita State,2022-23,Wichita State,AAC,31,451,6.9,0.45399999999999996,0.429,1.3,5.8,3.7,7.5,1.0,0.5,12.2,17.9,115,91.5,107.9,0.0,0.4,0.4,-3.2,0.1,-3.1,14.5,1.5,4.1,1.1,2.3,0.4,1.8,0.5,0.6,0.2,0.8,0.9,0.6,0.3,0.1,0.6,0.9,4.0
2.0,SG,Xavier Bell,RS FR,6-3,193,Drexel,Wichita State,2021-22,Drexel,CAA,28,732,14.3,0.5589999999999999,0.541,1.8,4.3,3.1,12.1,0.9,0.4,12.7,22.5,284,106.8,109.2,1.3,0.5,1.7,-0.5,-1.3,-1.8,26.1,4.5,9.1,3.6,6.6,0.9,2.5,1.1,1.5,0.4,1.0,1.4,1.6,0.4,0.1,1.4,2.2,11.0
2.0,SF,Josh Berenbaum,SO,6-8,225,North Florida,Cal Poly Humboldt,2021-22,North Florida,A-Sun,27,332,8.0,0.473,0.45,4.2,15.4,10.1,15.0,0.7,0.3,20.5,15.8,85,93.1,105.2,0.1,0.3,0.4,-4.4,-1.9,-6.3,12.3,1.0,2.6,0.6,1.1,0.4,1.4,0.5,0.9,0.4,1.8,2.3,0.9,0.1,0.0,0.8,1.2,2.9
2.0,PF,Cole Bergan,RS JR,6-8,215,Northern State,Stonehill,2022-23,Stonehill,NEC,30,561,5.8,0.435,0.369,3.2,13.5,8.7,20.3,2.3,4.5,39.7,15.2,116,73.9,100.9,-0.8,0.9,0.1,-7.6,0.3,-7.3,18.7,0.9,2.7,0.6,1.7,0.2,0.9,0.8,1.0,0.5,2.2,2.7,2.0,0.7,0.7,2.1,2.3,2.7
2.0,PG,Jamie Bergens,RS FR,6-2,185,Oral Roberts,Drexel,2022-23,Drexel,CAA,25,482,11.8,0.466,0.424,1.2,10.0,5.6,16.2,2.7,0.0,12.1,20.4,149,99.2,97.5,0.4,0.9,1.3,-4.0,1.2,-2.7,19.3,2.0,5.5,1.4,3.2,0.6,2.4,1.3,1.8,0.2,1.6,1.8,1.5,0.8,0.0,0.9,1.6,6.0
2.0,PG,T.J. Berger,RS FR,6-4,185,San Diego,Lafayette,2022-23,Lafayette,Patriot,33,967,7.2,0.409,0.39399999999999996,1.9,14.1,7.8,15.0,1.6,0.9,12.9,20.6,252,83.2,103.8,-0.7,1.2,0.5,-4.2,-1.2,-5.4,29.3,2.6,8.8,0.8,2.6,1.8,6.1,0.8,1.4,0.5,3.3,3.8,2.0,0.7,0.2,1.4,1.8,7.7
2.0,PG,T.J. Berger,RS FR,6-4,185,San Diego,Lafayette,2021-22,San Diego,WCC,31,485,5.7,0.46,0.449,1.2,9.4,5.3,6.1,1.5,0.4,16.9,13.3,90,87.1,103.1,-0.1,0.6,0.5,-4.6,0.6,-4.1,15.6,1.1,3.2,0.5,1.2,0.6,1.9,0.2,0.4,0.2,1.3,1.5,0.5,0.4,0.1,0.7,1.2,3.1
2.0,SG,Oscar Berry,RS FR,6-4,190,Fairleigh Dickinson,North Florida,2022-23,North Florida,A-Sun,31,601,10.6,0.5720000000000001,0.568,2.7,9.3,6.2,6.0,1.9,0.4,12.2,12.6,139,112.1,113.3,0.7,0.2,0.9,-0.6,-1.1,-1.8,19.4,1.6,4.0,0.4,0.8,1.3,3.3,0.2,0.3,0.5,1.6,2.1,0.7,0.6,0.1,0.6,1.3,4.8
2.0,SG,Tyler Bertram,RS JR,6-3,170,Binghamton,UAB,2021-22,Binghamton,AEC,29,735,11.4,0.531,0.509,1.4,6.6,4.1,8.9,1.1,0.0,12.5,19.8,238,103.6,108.0,0.9,0.6,1.5,-1.2,-2.4,-3.6,25.3,3.0,7.9,1.0,2.7,2.0,5.2,1.0,1.2,0.3,1.5,1.8,1.2,0.4,0.0,1.2,1.3,9.0
2.0,PG,Sam Beskind,RS JR,6-4,190,Stanford,Colorado School of Mines,2021-22,Stanford,Pac-12,29,179,-0.1,0.276,0.237,2.0,9.5,5.7,7.7,2.7,0.0,35.5,8.8,15,56.0,104.0,-0.3,0.2,-0.1,-7.1,3.4,-3.8,6.2,0.1,0.7,0.1,0.3,0.0,0.3,0.1,0.1,0.1,0.5,0.6,0.3,0.3,0.0,0.4,0.8,0.4
2.0,SG,Zion Bethea,RS FR,6-4,205,Hofstra,St. Francis Brooklyn,2022-23,St. Francis (NY),NEC,28,629,19.5,0.546,0.508,4.6,14.2,9.2,14.8,3.3,1.4,14.9,26.1,272,105.0,100.2,1.0,1.0,2.0,-0.1,-1.1,-1.2,22.5,3.7,8.5,2.4,5.5,1.3,3.0,2.1,2.8,0.9,2.6,3.5,1.4,1.3,0.3,1.7,1.3,10.7
2.0,PG,Allen Betrand,RS JR,6-5,200,Rhode Island,Rider,2022-23,Rider,MAAC,30,637,12.3,0.561,0.539,2.1,13.1,7.7,9.3,1.2,2.5,17.0,17.3,184,106.3,105.2,0.8,0.7,1.5,-1.0,-0.7,-1.6,21.2,2.4,5.2,1.6,3.3,0.8,1.9,1.0,1.4,0.4,2.4,2.7,1.1,0.4,0.4,1.2,2.1,6.6
2.0,PG,Brandon Betson,RS SO,6-1,180,Chicago State,Tulsa,2022-23,Tulsa,AAC,30,784,12.1,0.5589999999999999,0.542,0.7,6.5,3.5,21.4,1.1,0.0,18.2,21.0,282,101.7,117.5,0.8,0.0,0.8,0.8,-2.6,-1.8,26.1,3.4,8.3,1.3,3.1,2.1,5.1,0.8,0.9,0.2,1.4,1.6,2.6,0.5,0.0,1.9,1.5,9.7
2.0,PG,Brandon Betson,RS SO,6-1,180,Chicago State,Tulsa,2021-22,Chicago State,WAC,32,1099,11.7,0.507,0.478,1.0,7.3,4.1,21.3,1.4,0.3,18.1,25.3,436,97.5,116.5,1.0,-0.1,0.9,0.2,-3.6,-3.4,34.3,5.0,13.0,2.5,6.3,2.5,6.7,1.8,2.1,0.3,2.1,2.4,2.9,0.8,0.1,3.1,2.4,14.2
