Rk,Player,Class,Season,Pos,School,Conf,G,MP,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
5420,Sean Miller-Moore,SR,2020-21,G,Grand Canyon,WAC,24,363,15.1,1.6,3.2,1.6,2.5,0.0,0.6,0.7,1.4,1.0,1.6,2.6,1.6,0.6,0.2,1.0,1.4,4.0
5421,Brayden Mitchell,FR,2020-21,C,Kansas City,Summit,2,20,10.0,2.0,5.5,2.0,5.5,0.0,0.0,0.0,1.0,1.5,2.5,4.0,0.5,0.5,1.0,1.0,1.5,4.0
5422,James Moors,SO,2021-22,F,Colorado State,MWC,31,385,12.4,1.7,2.5,1.7,2.5,0.0,0.1,0.7,1.2,0.9,1.6,2.5,0.7,0.3,0.4,0.6,1.2,4.0
5423,Jahmel Myers,JR,2021-22,F,New Orleans,Southland,28,355,12.7,1.7,3.0,1.7,3.0,0.0,0.0,0.6,0.9,0.7,1.8,2.5,0.6,0.4,0.3,0.8,2.0,4.0
5424,Jeremiah Oden,FR,2020-21,F,Wyoming,MWC,23,315,13.7,1.4,3.7,1.1,2.4,0.3,1.3,0.8,0.9,0.7,2.1,2.7,0.4,0.3,0.3,0.5,2.1,4.0
5425,Joe Ostrowsky,FR,2021-22,G,Central Connecticut State,NEC,31,533,17.2,1.5,3.8,0.7,1.6,0.8,2.2,0.2,0.4,0.4,1.5,1.9,1.4,0.7,0.0,1.3,0.7,4.0
5426,Wheza Panzo,JR,2021-22,G,Stetson,A-Sun,30,488,16.3,1.3,3.4,0.2,0.5,1.1,2.9,0.2,0.3,0.6,1.9,2.5,0.4,0.3,0.2,0.3,0.7,4.0
5427,Myles Parker,SR,2021-22,F,Alabama A&M,SWAC,22,340,15.5,1.2,3.1,0.9,1.7,0.3,1.4,1.3,1.7,0.7,1.5,2.2,0.7,0.4,0.1,0.8,1.6,4.0
5428,Alex Peterson,SR,2021-22,F,Kennesaw State,A-Sun,31,491,15.8,1.8,2.7,1.8,2.7,0.0,0.0,0.5,1.1,1.6,2.3,3.9,0.4,0.4,0.3,0.6,1.4,4.0
5429,Luke Phillips,SO,2020-21,F,Louisiana-Monroe,Sun Belt,25,327,13.1,1.5,3.5,1.0,1.6,0.5,1.9,0.5,0.7,1.0,1.4,2.4,0.7,0.3,0.3,0.4,1.5,4.0
5430,Seth Pinkney,SO,2021-22,C,Florida International,CUSA,32,555,17.3,1.8,2.8,1.8,2.8,0.0,0.1,0.4,0.9,1.2,3.0,4.2,0.2,0.3,1.2,0.7,2.0,4.0
5431,Jordan Preaster,SO,2021-22,G,North Florida,A-Sun,25,326,13.0,1.4,4.3,0.6,1.8,0.8,2.5,0.4,0.7,0.2,1.5,1.7,0.9,0.8,0.1,1.2,1.3,4.0
5432,Danny Ramsey,SO,2020-21,F,Xavier,Big East,1,4,4.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0
5433,Bryant Randleman,SO,2020-21,G,High Point,Big South,24,530,22.1,1.3,3.2,1.2,2.7,0.0,0.5,1.5,2.2,0.3,2.4,2.8,2.2,1.3,0.3,1.3,2.0,4.0
5434,Max Rice,JR,2021-22,G,Boise State,MWC,35,759,21.7,1.3,4.1,0.6,1.6,0.7,2.6,0.7,1.0,0.5,2.4,3.0,0.9,0.5,0.0,0.7,1.6,4.0
5435,Izaiah Robinson,SO,2021-22,G,Dartmouth,Ivy,21,276,13.1,1.4,3.7,0.7,1.5,0.8,2.1,0.4,0.5,0.1,0.6,0.7,0.6,0.2,0.1,0.6,1.8,4.0
5436,Trey Robinson,SO,2021-22,G,Northern Kentucky,Horizon,31,544,17.5,1.5,3.8,1.0,2.1,0.5,1.7,0.5,0.8,0.8,2.3,3.2,0.7,1.4,0.4,1.1,1.5,4.0
5438,Julian Roper II,FR,2021-22,G,Northwestern,Big Ten,29,586,20.2,1.3,3.9,0.7,2.2,0.6,1.8,0.7,1.0,1.1,2.3,3.4,1.0,0.9,0.5,0.4,1.7,4.0
5439,Anthony Roy,FR,2020-21,G,San Francisco,WCC,8,47,5.9,1.4,2.6,0.8,1.5,0.6,1.1,0.6,0.9,0.3,0.8,1.0,0.3,0.1,0.1,0.5,0.8,4.0
5440,Marko Sarenac,JR,2021-22,G,Marshall,CUSA,28,391,14.0,1.3,3.4,0.1,0.4,1.1,3.1,0.3,0.3,0.3,1.2,1.5,0.5,0.4,0.5,0.6,0.6,4.0
5441,Aaron Scott,FR,2021-22,G,North Texas,CUSA,32,511,16.0,1.4,2.8,1.3,2.1,0.2,0.7,1.0,1.5,1.7,2.4,4.1,0.4,0.4,0.4,0.6,2.1,4.0
5442,Cooper Sisco,FR,2021-22,G,Virginia Military Institute,Southern,16,122,7.6,1.5,2.4,0.8,1.0,0.8,1.4,0.3,0.4,0.2,0.9,1.1,0.2,0.2,0.0,0.3,0.4,4.0
5444,Jourdan Smith,JR,2021-22,F,Coastal Carolina,Sun Belt,4,51,12.8,1.8,4.3,1.8,4.3,0.0,0.0,0.5,0.8,2.0,1.8,3.8,0.5,0.0,0.8,1.0,1.3,4.0
5445,Jalen Sullinger,FR,2021-22,G,Kent State,MAC,24,257,10.7,1.6,3.8,0.9,1.8,0.7,2.0,0.1,0.2,0.1,0.8,0.9,0.5,0.6,0.0,0.8,1.2,4.0
5446,Stephan Swenson,FR,2020-21,G,Stetson,A-Sun,27,630,23.3,1.4,3.7,0.9,2.5,0.5,1.2,0.7,0.9,0.3,1.8,2.1,3.9,1.1,0.0,1.8,2.6,4.0
5447,Dylan Swingle,SO,2020-21,C,Bowling Green State,MAC,24,284,11.8,1.6,3.2,1.6,3.0,0.0,0.2,0.8,1.0,0.9,1.5,2.4,0.3,0.3,0.2,0.3,1.9,4.0
5448,Lunden Taylor,JR,2021-22,G,UC San Diego,Big West,6,36,6.0,0.7,0.8,0.5,0.5,0.2,0.3,2.5,3.0,0.0,0.5,0.5,0.5,0.0,0.0,0.3,0.3,4.0
5449,Terrance Thompson,FR,2020-21,F,Green Bay,Horizon,24,425,17.7,1.6,3.6,1.4,2.9,0.2,0.7,0.5,0.9,1.0,2.0,3.0,0.4,0.3,0.3,0.8,1.4,4.0
5450,Martin Tombe,SR,2020-21,F,UC San Diego,Big West,8,62,7.8,1.4,2.9,0.1,0.5,1.3,2.4,0.0,0.0,0.1,0.5,0.6,0.1,0.3,0.0,0.4,0.5,4.0
5451,Joe Wall,SO,2021-22,F,Seattle,WAC,5,30,6.0,1.4,2.4,0.2,0.2,1.2,2.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.4,4.0
5452,Trey Wertz,SR,2021-22,G,Notre Dame,ACC,34,646,19.0,1.4,3.6,0.6,1.6,0.8,1.9,0.5,0.6,0.1,1.7,1.8,2.0,0.4,0.0,1.0,1.4,4.0
5453,Dante Wilcox,FR,2020-21,G,Florida International,CUSA,25,353,14.1,1.7,2.8,1.7,2.8,0.0,0.0,0.6,1.0,1.3,2.2,3.5,0.4,0.2,0.4,1.2,2.5,4.0
5454,Mwani Wilkinson,SO,2021-22,F,Louisiana State,SEC,34,824,24.2,1.5,3.4,0.7,1.5,0.7,1.8,0.3,0.6,1.1,1.9,3.0,0.9,1.2,0.7,0.9,2.7,4.0
5455,Makai Willis,FR,2021-22,F,Fairfield,MAAC,4,26,6.5,1.8,2.8,1.8,2.8,0.0,0.0,0.5,0.5,0.8,1.8,2.5,0.8,0.5,0.0,0.3,0.0,4.0
5456,Dana Woodley,FR,2021-22,G,Norfolk State,MEAC,4,21,5.3,2.0,3.3,2.0,2.3,0.0,1.0,0.0,0.0,0.5,0.8,1.3,0.3,1.0,0.3,0.8,0.8,4.0
5457,Adefolarin Adetogun,SO,2021-22,G,Maine,AEC,28,492,17.6,1.3,3.7,1.0,2.5,0.3,1.2,1.2,1.5,0.8,2.2,3.0,1.4,0.8,0.2,1.1,1.9,3.9
5458,Max Agbonkpolo,SO,2020-21,F,Southern California,Pac-12,33,537,16.3,1.3,3.6,0.8,1.7,0.5,1.9,0.8,1.2,0.4,2.2,2.6,0.8,0.4,0.2,1.1,1.3,3.9
5459,Ogheneyole Akuwovo,SO,2020-21,F,Binghamton,AEC,12,148,12.3,1.7,2.3,1.7,2.2,0.0,0.1,0.6,1.5,1.8,1.1,2.8,0.0,0.3,0.3,0.9,1.3,3.9
5460,Terrell Ard,FR,2021-22,F,Presbyterian,Big South,31,515,16.6,1.5,3.8,1.4,3.4,0.1,0.5,0.8,1.5,1.0,2.4,3.4,1.0,0.5,0.3,1.2,1.6,3.9
5461,Josh Baker,JR,2021-22,G,Nevada-Las Vegas,MWC,25,416,16.6,1.1,3.0,0.5,0.9,0.6,2.1,1.2,1.2,0.3,0.8,1.2,1.4,0.3,0.1,0.6,1.0,3.9
5462,Matt Balanc,JR,2020-21,G,Quinnipiac,MAAC,18,245,13.6,1.4,3.6,1.1,2.1,0.4,1.5,0.6,0.9,0.7,1.7,2.4,0.2,0.2,0.2,0.7,1.4,3.9
5463,Tamar Bates,FR,2021-22,G,Indiana,Big Ten,32,465,14.5,1.4,4.1,0.8,2.3,0.5,1.8,0.6,0.8,0.2,1.0,1.3,0.6,0.3,0.1,0.7,1.0,3.9
5464,D'Marco Baucum,JR,2020-21,G,Delaware State,MEAC,18,264,14.7,1.6,3.6,1.3,2.3,0.2,1.3,0.6,0.8,0.8,1.4,2.3,0.6,0.3,0.4,1.4,1.4,3.9
5465,Wabissa Bede,SR,2020-21,G,Virginia Tech,ACC,22,570,25.9,1.5,4.4,1.0,2.2,0.5,2.2,0.4,0.5,0.1,2.2,2.3,3.1,0.9,0.4,1.4,2.3,3.9
5466,Justin Bufford,FR,2021-22,G,Middle Tennessee,CUSA,37,693,18.7,1.3,3.1,0.9,1.9,0.4,1.2,0.9,1.4,0.9,1.6,2.6,0.3,0.6,0.6,0.5,2.1,3.9
5467,Jaylen Butz,SR,2021-22,F,Western Kentucky,CUSA,18,195,10.8,1.6,3.1,1.6,2.9,0.0,0.1,0.7,1.6,1.1,1.2,2.3,0.2,0.5,0.3,0.9,1.2,3.9
5468,Nick Caldwell,SO,2021-22,G,Southeastern Louisiana,Southland,33,371,11.2,1.6,3.3,1.2,2.0,0.4,1.3,0.2,0.6,0.4,1.3,1.7,0.8,0.5,0.4,0.6,1.3,3.9
5469,Taeshon Cherry,JR,2020-21,F,Arizona State,Pac-12,7,112,16.0,1.4,4.0,0.4,0.9,1.0,3.1,0.0,0.0,0.6,1.7,2.3,0.3,0.4,0.4,0.0,3.3,3.9
5470,Chase Claxton,JR,2021-22,F,Winthrop,Big South,30,679,22.6,1.4,2.8,1.3,2.2,0.1,0.6,0.9,1.6,1.3,2.4,3.8,0.7,0.6,0.8,0.6,2.0,3.9
5471,Javon Cooley,FR,2020-21,F,Marist,MAAC,21,281,13.4,1.2,3.0,0.4,0.8,0.8,2.2,0.7,0.9,0.1,1.6,1.8,0.6,0.1,0.2,0.8,1.0,3.9
5472,Kyndall Davis,FR,2020-21,G,Long Island University,NEC,18,276,15.3,1.4,3.6,1.3,2.4,0.2,1.2,0.8,1.3,1.2,1.2,2.4,1.0,1.1,0.4,0.6,1.7,3.9
5473,Drake Dobbs,FR,2020-21,G,Liberty,A-Sun,29,375,12.9,1.3,2.6,1.0,1.9,0.3,0.7,1.0,1.1,0.1,1.0,1.1,1.3,0.2,0.1,0.7,1.0,3.9
5474,Myles Douglas,SR,2021-22,F,Morgan State,MEAC,7,85,12.1,1.4,4.0,1.1,2.4,0.3,1.6,0.7,0.9,0.1,2.4,2.6,1.4,0.4,0.3,1.3,0.9,3.9
5475,Ludovic Dufeal,JR,2020-21,F,Gardner-Webb,Big South,26,602,23.2,1.5,2.9,1.4,2.0,0.2,0.9,0.7,1.1,1.3,3.1,4.3,0.8,0.3,1.7,0.7,2.2,3.9
5476,Robin Duncan,SR,2021-22,G,Vermont,AEC,33,704,21.3,1.6,3.1,1.4,2.2,0.2,0.9,0.5,0.9,0.6,2.6,3.2,2.5,0.4,0.2,0.8,1.6,3.9
5477,Lorenzo Edwards,SR,2020-21,F,College of Charleston,CAA,19,358,18.8,1.4,3.1,0.6,1.3,0.8,1.8,0.2,0.4,0.4,3.1,3.4,0.8,0.6,0.9,0.4,2.4,3.9
5478,Victor Enoh,JR,2020-21,F,Marist,MAAC,16,294,18.4,1.6,2.7,1.6,2.7,0.0,0.0,0.8,1.1,1.6,3.6,5.1,0.3,0.5,0.8,1.3,2.1,3.9
5479,Jase Febres,SR,2021-22,G,Texas,Big 12,31,427,13.8,1.3,3.5,0.4,0.8,0.9,2.6,0.5,0.6,0.4,1.1,1.5,0.4,0.3,0.3,0.4,1.3,3.9
5480,Nicolas Fennell,SR,2021-22,G,North Carolina Central,MEAC,29,576,19.9,1.3,2.8,1.1,2.1,0.2,0.7,1.1,1.8,1.1,2.1,3.2,1.1,0.8,0.1,1.0,2.0,3.9
5481,Anthony Gaines,SR,2020-21,G,Northwestern,Big Ten,24,499,20.8,1.3,3.1,1.0,2.0,0.4,1.1,0.9,1.3,1.0,3.3,4.3,1.1,0.6,0.3,1.0,2.0,3.9
5482,Ryan Greer,SR,2021-22,G,Northwestern,Big Ten,31,596,19.2,1.4,3.6,1.0,2.5,0.5,1.1,0.6,0.6,0.4,1.5,1.9,2.1,0.5,0.0,0.7,0.9,3.9
5483,Bryan Griffin,SR,2020-21,F,Xavier,Big East,18,198,11.0,1.7,2.8,1.7,2.8,0.0,0.1,0.6,1.2,1.1,2.8,3.9,0.3,0.1,0.8,0.7,1.2,3.9
5484,John Hall,SR,2020-21,F,Portland State,Big Sky,22,387,17.6,1.5,4.1,1.0,1.9,0.4,2.3,0.5,1.0,0.8,2.2,3.0,0.6,0.5,0.3,1.1,1.5,3.9
5485,Amauri Hardy,SR,2020-21,G,Oregon,Pac-12,28,546,19.5,1.6,3.9,1.4,2.9,0.3,1.0,0.4,0.6,0.0,1.2,1.3,2.2,0.2,0.1,1.1,1.3,3.9
5486,Cameron Hildreth,FR,2021-22,G,Wake Forest,ACC,32,426,13.3,1.3,2.8,1.1,1.9,0.3,0.9,1.0,1.4,0.6,2.3,2.9,1.2,0.6,0.1,1.1,1.3,3.9
5487,Ty Horner,JR,2021-22,F,Morgan State,MEAC,18,177,9.8,1.4,3.0,0.9,1.7,0.4,1.3,0.7,1.0,0.6,0.9,1.4,0.6,0.3,0.4,0.5,1.4,3.9
5488,Leeandre Howard,FR,2020-21,G,Mississippi Valley State,SWAC,15,326,21.7,1.5,3.4,1.5,3.4,0.0,0.0,0.9,1.7,1.1,3.1,4.3,0.1,0.3,1.1,1.3,3.1,3.9
5489,Mikey Howell,SR,2021-22,G,Bradley,MVC,31,631,20.4,1.3,3.4,0.7,1.6,0.6,1.7,0.8,1.2,0.3,2.2,2.5,3.1,0.9,0.1,1.7,1.6,3.9
5490,Darweshi Hunter,JR,2021-22,G,Northern Illinois,MAC,30,523,17.4,1.4,4.0,0.9,2.0,0.5,2.0,0.6,0.8,0.3,2.2,2.5,0.6,0.5,0.2,1.0,1.3,3.9
5491,Brandon Huntley-Hatfield,FR,2021-22,F,Tennessee,SEC,35,439,12.5,1.7,3.7,1.6,3.3,0.1,0.4,0.5,0.8,1.2,1.7,2.9,0.3,0.3,0.3,0.9,0.8,3.9
5492,Devin Jensen,SR,2021-22,G,Merrimack,NEC,15,369,24.6,1.4,4.1,0.6,0.9,0.8,3.2,0.3,0.4,0.1,1.6,1.7,0.4,0.7,0.1,0.7,1.1,3.9
5493,Darion Jordan-Thomas,JR,2021-22,F,Massachusetts-Lowell,AEC,10,105,10.5,1.7,2.9,1.7,2.9,0.0,0.0,0.5,0.9,1.0,2.9,3.9,0.2,0.3,0.1,0.5,1.3,3.9
5494,Petar Krivokapic,FR,2020-21,G,Florida International,CUSA,26,329,12.7,1.2,3.2,0.4,0.9,0.8,2.3,0.6,0.8,0.3,1.7,2.0,0.5,0.2,0.0,1.0,1.0,3.9
5495,Ahmir Langlais,SO,2021-22,F,South Carolina Upstate,Big South,23,220,9.6,1.8,3.0,1.8,3.0,0.0,0.0,0.3,0.9,1.0,1.6,2.6,0.5,0.1,0.4,0.7,1.3,3.9
5496,Jalen Leach,SO,2021-22,G,Fairfield,MAAC,13,159,12.2,1.4,3.5,0.7,1.2,0.7,2.3,0.5,0.5,0.3,1.3,1.6,0.9,0.1,0.3,0.4,1.2,3.9
5497,Joshua Lusane,JR,2021-22,F,Campbell,Big South,22,243,11.0,1.6,3.5,1.5,2.5,0.1,1.0,0.5,0.8,0.5,1.6,2.1,1.4,0.5,0.4,0.5,1.5,3.9
5498,Mason Madsen,SO,2021-22,G,Cincinnati,AAC,30,349,11.6,1.4,3.7,0.5,1.1,1.0,2.7,0.1,0.2,0.1,1.2,1.3,0.7,0.4,0.2,0.6,1.0,3.9
5499,Silas Mason,SO,2021-22,F,UNC Asheville,Big South,28,395,14.1,1.2,1.9,1.2,1.9,0.0,0.0,1.5,2.4,0.6,0.8,1.4,0.4,0.3,0.2,0.5,1.6,3.9
5500,Javion May,JR,2020-21,G,Sam Houston State,Southland,28,556,19.9,1.4,3.0,1.4,2.5,0.0,0.5,1.0,1.9,1.8,2.6,4.4,2.2,1.4,0.1,1.2,2.3,3.9
5501,Terrance McBride,SR,2021-22,G,Rice,CUSA,33,681,20.6,1.7,3.7,1.6,3.2,0.1,0.5,0.5,0.9,0.2,1.4,1.6,2.0,0.7,0.1,1.2,1.0,3.9
5502,C.J. Noland,FR,2021-22,G,Oklahoma,Big 12,33,416,12.6,1.6,2.9,1.1,1.8,0.5,1.2,0.3,0.4,0.2,1.2,1.5,0.7,0.7,0.1,0.8,1.0,3.9
5503,Toby Okani,FR,2021-22,G,Duquesne,A-10,30,598,19.9,1.6,4.4,1.4,3.4,0.2,1.0,0.5,0.8,1.6,2.1,3.7,0.8,0.7,0.5,1.2,1.8,3.9
5504,Yvan Ouedraogo,JR,2021-22,F,Grand Canyon,WAC,31,643,20.7,1.6,3.4,1.6,3.4,0.0,0.0,0.8,2.0,2.8,3.9,6.7,0.4,0.4,0.3,1.4,1.9,3.9
5505,DJ Patrick,SO,2021-22,F,South Florida,AAC,30,427,14.2,1.4,4.5,0.4,1.2,1.0,3.3,0.1,0.2,0.4,1.0,1.3,0.5,0.1,0.2,0.5,1.2,3.9
5506,Mickey Pearson,JR,2021-22,F,Ball State,MAC,27,345,12.8,1.3,3.7,1.0,2.4,0.3,1.3,0.9,1.5,0.5,1.7,2.1,0.5,0.4,0.3,1.0,1.0,3.9
5507,Darryl Polk,JR,2020-21,G,Pepperdine,WCC,22,363,16.5,1.3,3.1,0.7,1.5,0.6,1.7,0.7,0.8,0.5,1.7,2.1,1.5,0.8,0.0,0.7,1.9,3.9
5508,Jaylon Pugh,JR,2020-21,G,Furman,Southern,16,161,10.1,1.3,2.9,0.4,0.6,0.9,2.3,0.4,0.6,0.0,0.7,0.7,0.4,0.4,0.0,0.4,1.6,3.9
5509,Isaiah Richards,FR,2020-21,F,Louisiana,Sun Belt,26,297,11.4,1.5,2.8,1.5,2.8,0.0,0.0,0.8,1.3,1.0,2.5,3.6,0.3,0.2,0.4,0.7,1.5,3.9
5510,Nygal Russell,JR,2020-21,G,Southeast Missouri State,OVC,27,512,19.0,1.4,3.7,1.1,2.2,0.3,1.5,0.9,1.6,1.1,2.9,4.0,1.0,1.1,0.1,1.3,2.1,3.9
5511,Te'Jon Sawyer,SO,2021-22,F,California Baptist,WAC,17,115,6.8,1.4,2.3,1.3,1.6,0.1,0.6,0.9,1.2,0.8,1.5,2.4,0.6,0.2,0.1,0.9,1.1,3.9
5512,Matheus Silveira,SO,2021-22,C,Portland,WCC,27,210,7.8,1.7,2.9,1.7,2.9,0.0,0.0,0.6,0.9,0.9,0.9,1.7,0.2,0.0,0.3,0.7,1.3,3.9
5513,Myles Stute,FR,2020-21,F,Vanderbilt,SEC,21,314,15.0,1.0,3.6,0.2,0.6,0.9,3.0,0.9,1.2,0.6,1.8,2.3,0.5,0.3,0.1,0.8,1.2,3.9
5514,Thorir Thorbjarnarson,SR,2020-21,G,Nebraska,Big Ten,27,598,22.1,1.4,4.1,0.7,1.6,0.7,2.5,0.4,0.5,0.6,2.5,3.1,1.7,0.9,0.1,1.0,1.5,3.9
5515,JJ Traynor,FR,2020-21,F,Louisville,ACC,20,261,13.1,1.4,2.8,1.1,2.3,0.3,0.5,1.0,1.5,0.7,1.3,2.0,0.1,0.1,0.6,0.4,1.2,3.9
5516,Connor Vanover,JR,2021-22,F,Arkansas,SEC,15,113,7.5,1.5,3.4,1.4,2.5,0.1,0.9,0.9,1.1,0.8,1.3,2.1,0.3,0.1,0.6,0.2,0.3,3.9
5517,Aaron Wheeler,JR,2020-21,F,Purdue,Big Ten,28,512,18.3,1.4,3.6,0.8,1.3,0.6,2.3,0.5,0.8,0.9,3.5,4.4,1.0,0.6,0.5,0.9,1.9,3.9
5518,Wyatt Wilkes,SR,2021-22,F,Florida State,ACC,31,479,15.5,1.4,4.6,0.4,1.2,1.0,3.4,0.1,0.3,0.3,1.1,1.5,1.2,0.5,0.2,0.9,1.0,3.9
5519,Wyatt Wilkes,JR,2020-21,F,Florida State,ACC,25,343,13.7,1.4,3.4,0.4,0.9,1.0,2.5,0.2,0.2,0.4,1.2,1.6,0.9,0.4,0.3,0.6,0.8,3.9
5520,Da'Monte Williams,SR,2021-22,G,Illinois,Big Ten,33,949,28.8,1.3,4.2,0.5,1.8,0.8,2.4,0.5,1.0,1.0,4.0,5.0,2.5,0.8,0.3,0.9,1.7,3.9
5521,Zurabi Zhgenti,SO,2021-22,F,Northwestern State,Southland,31,405,13.1,1.3,3.4,1.1,2.2,0.3,1.2,1.0,1.3,0.9,2.0,2.9,0.6,0.3,0.1,1.3,2.1,3.9
5522,Kani Acree,SO,2020-21,G,Ball State,MAC,23,453,19.7,1.2,4.1,0.8,2.1,0.4,2.0,0.9,1.1,0.6,2.9,3.5,1.5,0.4,0.0,1.0,1.7,3.8
5523,Thomas Allen,SR,2021-22,G,NC State,ACC,26,369,14.2,1.4,4.0,0.7,1.8,0.7,2.2,0.3,0.4,0.3,0.8,1.2,1.1,0.7,0.1,0.2,0.7,3.8
5524,Mack Anderson,SR,2021-22,F,Montana,Big Sky,25,391,15.6,1.4,2.6,1.4,2.6,0.0,0.0,1.0,1.3,1.2,2.1,3.3,0.4,0.3,0.8,1.0,3.1,3.8
5525,Eric Beckett,JR,2021-22,G,Vermont,AEC,5,34,6.8,1.6,2.2,1.0,1.4,0.6,0.8,0.0,0.0,0.2,0.8,1.0,0.2,0.2,0.0,0.2,0.4,3.8
5526,James Betz,SO,2020-21,F,Northern Iowa,MVC,20,194,9.7,1.6,3.7,1.2,2.6,0.4,1.2,0.2,0.3,0.6,0.8,1.4,0.5,0.2,0.3,0.4,1.1,3.8
5527,Javonni Bickham,SO,2020-21,F,Denver,Summit,19,252,13.3,1.2,2.5,1.2,2.5,0.0,0.0,1.5,2.2,0.9,1.1,1.9,0.6,0.6,0.1,0.9,2.3,3.8
5528,Scott Blakney,SR,2021-22,F,Montana,Big Sky,25,265,10.6,1.5,2.3,1.5,2.3,0.0,0.0,0.7,1.0,0.6,1.3,1.9,0.0,0.2,0.2,0.7,1.3,3.8
5529,Cameron Bowles,JR,2020-21,F,North Carolina Central,MEAC,10,121,12.1,1.4,2.4,1.4,2.4,0.0,0.0,1.0,1.5,1.2,0.4,1.6,0.2,0.4,0.3,0.3,1.4,3.8
5530,Robert Braswell,SO,2020-21,F,Syracuse,ACC,24,290,12.1,1.2,3.3,0.5,0.9,0.7,2.4,0.6,0.8,0.5,1.4,1.9,0.1,0.4,0.3,0.3,1.3,3.8
5531,Raquan Brown,SO,2021-22,G,South Carolina State,MEAC,22,318,14.5,1.5,3.5,1.4,2.7,0.1,0.8,0.7,0.9,1.6,1.9,3.5,0.3,0.3,0.1,0.9,1.4,3.8
5532,Rob Brown,FR,2021-22,G,Niagara,MAAC,26,471,18.1,1.4,3.6,0.7,2.2,0.7,1.5,0.3,0.4,0.2,1.7,1.9,0.7,0.3,0.0,0.9,1.0,3.8
5533,Dylan Cardwell,FR,2020-21,C,Auburn,SEC,27,409,15.1,1.6,2.3,1.6,2.2,0.0,0.0,0.6,1.0,1.8,1.8,3.6,0.5,0.4,0.6,1.5,2.1,3.8
5534,Valentin Catt,SO,2021-22,C,Lamar,WAC,21,396,18.9,1.7,3.5,1.7,3.5,0.0,0.0,0.5,1.4,1.1,2.5,3.6,0.8,0.4,1.1,0.9,2.2,3.8
5535,Tim Ceaser,SO,2020-21,F,Coastal Carolina,Sun Belt,24,343,14.3,1.3,3.5,0.8,1.8,0.5,1.8,0.6,0.8,0.9,2.0,2.9,0.5,0.2,0.8,1.3,1.5,3.8
5536,Jack Chapman,FR,2021-22,F,Kansas City,Summit,29,414,14.3,1.6,3.3,1.3,2.4,0.3,1.0,0.3,0.5,0.7,1.7,2.4,0.4,0.7,0.3,0.4,0.7,3.8
5537,Joe Charles,FR,2021-22,F,Louisiana,Sun Belt,28,325,11.6,1.3,3.0,0.7,1.5,0.6,1.5,0.5,0.7,0.9,1.2,2.1,0.8,0.4,0.3,0.6,0.9,3.8
5538,Jai Clark,JR,2020-21,G,Florida A&M,MEAC,16,169,10.6,1.2,3.4,0.1,0.4,1.1,3.1,0.3,0.6,0.1,0.5,0.6,0.2,0.2,0.0,0.9,0.7,3.8
5539,Malcolm Dandridge,SO,2020-21,C,Memphis,AAC,26,317,12.2,1.7,3.2,1.7,3.2,0.0,0.0,0.3,0.8,1.2,1.7,2.9,0.5,0.5,0.7,1.3,1.8,3.8
5540,Kmani Doughty,FR,2020-21,G,New Orleans,Southland,22,207,9.4,1.2,2.8,0.8,1.4,0.4,1.4,1.0,1.3,0.5,1.4,1.9,0.4,0.7,0.3,1.2,2.0,3.8
5541,Matt Dove,SO,2021-22,G,Army,Patriot,30,354,11.8,1.5,2.5,1.5,2.5,0.0,0.0,0.8,1.3,1.2,2.2,3.4,0.4,0.3,0.3,1.0,1.1,3.8
5542,Emmanuel Dowuona,SO,2021-22,C,Tennessee State,OVC,26,336,12.9,1.1,2.2,1.1,2.2,0.0,0.0,1.6,2.3,0.9,2.3,3.3,0.4,0.3,0.7,1.5,2.6,3.8
5543,Drue Drinnon,JR,2021-22,G,Texas State,Sun Belt,28,445,15.9,1.3,3.7,0.9,2.4,0.4,1.3,0.8,1.0,0.2,0.9,1.0,1.6,0.3,0.1,1.2,1.5,3.8
5544,Eddy Egun,JR,2020-21,G,Montana,Big Sky,21,259,12.3,1.1,2.7,0.5,1.0,0.6,1.8,1.0,1.2,0.3,1.8,2.1,0.5,0.2,0.1,1.0,1.1,3.8
5545,Alsean Evans,SR,2021-22,G,Little Rock,Sun Belt,4,62,15.5,1.8,5.3,1.8,4.3,0.0,1.0,0.3,0.3,0.5,2.5,3.0,0.5,1.0,0.3,2.5,1.3,3.8
5546,Maxwell Evans,SR,2021-22,G,TCU,Big 12,4,76,19.0,1.3,5.0,0.5,2.0,0.8,3.0,0.5,0.8,0.5,1.5,2.0,2.8,0.8,0.3,1.8,1.3,3.8
5547,Anthony Fairley,SR,2020-21,F,Alcorn State,SWAC,18,325,18.1,1.6,2.6,1.6,2.6,0.0,0.0,0.6,1.1,1.3,2.8,4.1,0.4,0.6,0.7,0.7,3.1,3.8
5548,Alonso Faure,SO,2021-22,F,Loyola (MD),Patriot,22,271,12.3,1.6,3.1,1.5,2.6,0.1,0.5,0.5,1.0,1.0,2.3,3.4,0.6,0.3,0.6,1.1,1.2,3.8
